408819 Wassily_Leontief "Wassily Wassilyevich Leontief (Russian: Василий Васильевич Леонтьев; August 5, 1905 – February 5, 1999), was a Russian-American economist known for his research on input-output analysis and how changes in one economic sector may affect other sectors.Leontief won the Nobel Committee's Nobel Memorial Prize in Economic Sciences in 1973, and four of his doctoral students have also been awarded the prize (Paul Samuelson 1970, Robert Solow 1987, Vernon L. Smith 2002, Thomas Schelling 2005).  "
414411 Incorporation_(business) "Incorporation is the formation of a new corporation. The corporation may be a business, a nonprofit organization, sports club, or a government of a new city or town."
436940 Economic_interventionism "Economic interventionism, sometimes also called economic statism and state interventionism, is an economic policy perspective favoring government intervention in the market process to correct the market failures and promote the general welfare of the people. An economic intervention is an action taken by a government or international institution in a market economy in an effort to impact the economy beyond the basic regulation of fraud and enforcement of contracts and provision of public goods. Economic intervention can be aimed at a variety of political or economic objectives, such as promoting economic growth, increasing employment, raising wages, raising or reducing prices, promoting income equality, managing the money supply and interest rates, increasing profits, or addressing market failures. The term intervention assumes on a philosophical level that the state and economy should be inherently separated from each other; therefore the terminology applies to capitalist market-based economies where government action interrupts the market forces at play through regulations, economic policies or subsidies (state-owned enterprises that operate in the market do not constitute an intervention). The term intervention is typically used by advocates of laissez-faire and free markets. Capitalist market economies that feature high degrees of state intervention are often referred to as mixed economies."
449955 Charles_Stark_Draper "Charles Stark ""Doc"" Draper (October 2, 1901 – July 25, 1987) was an American scientist and engineer, known as the ""father of inertial navigation"". He was the founder and director of the Massachusetts Institute of Technology's Instrumentation Laboratory, later renamed the Charles Stark Draper Laboratory, which made the Apollo Moon landings possible through the Apollo Guidance Computer it designed for NASA."
534366 Barack_Obama "Barack Hussein Obama II ( (listen); born August 4, 1961) is an American attorney and politician who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, he was the first African American to be elected to the presidency. He previously served as a U.S. senator from Illinois from 2005 to 2008 and an Illinois state senator from 1997 to 2004. Obama was born in Honolulu, Hawaii. After graduating from Columbia University in 1983, he worked as a community organizer in Chicago. In 1988, he enrolled in Harvard Law School, where he was the first black president of the Harvard Law Review. After graduating, he became a civil rights attorney and an academic, teaching constitutional law at the University of Chicago Law School from 1992 to 2004. He represented the 13th district for three terms in the Illinois Senate from 1997 until 2004, when he ran for the U.S. Senate. He received national attention in 2004 with his March primary win, his well-received July Democratic National Convention keynote address, and his landslide November election to the Senate. In 2008, he was nominated for president a year after his campaign began, after a close primary campaign against Hillary Clinton. He was elected over Republican John McCain and was inaugurated on January 20, 2009. Nine months later, he was named the 2009 Nobel Peace Prize laureate. Regarded as a centrist New Democrat, Obama signed many landmark bills into law during his first two years in office. The main reforms that were passed include the Patient Protection and Affordable Care Act (commonly referred to as the ""Affordable Care Act"" or ""Obamacare""), the Dodd–Frank Wall Street Reform and Consumer Protection Act, and the Don't Ask, Don't Tell Repeal Act of 2010. The American Recovery and Reinvestment Act of 2009 and Tax Relief, Unemployment Insurance Reauthorization, and Job Creation Act of 2010 served as economic stimulus amidst the Great Recession. After a lengthy debate over the national debt limit, he signed the Budget Control and the American Taxpayer Relief Acts. In foreign policy, he increased U.S. troop levels in Afghanistan, reduced nuclear weapons with the United States–Russia New START treaty, and ended military involvement in the Iraq War. He ordered military involvement in Libya, contributing to the overthrow of Muammar Gaddafi. He also ordered the military operations that resulted in the deaths of Osama bin Laden and suspected Yemeni Al-Qaeda operative Anwar al-Awlaki. After winning re-election by defeating Republican opponent Mitt Romney, Obama was sworn in for a second term in 2013. During this term, he promoted inclusiveness for LGBT Americans. His administration filed briefs that urged the Supreme Court to strike down same-sex marriage bans as unconstitutional (United States v. Windsor and Obergefell v. Hodges); same-sex marriage was fully legalized in 2015 after the Court ruled that a same-sex marriage ban was unconstitutional in Obergefell. He advocated for gun control in response to the Sandy Hook Elementary School shooting, indicating support for a ban on assault weapons, and issued wide-ranging executive actions concerning global warming and immigration. In foreign policy, he ordered military intervention in Iraq in response to gains made by ISIL after the 2011 withdrawal from Iraq, continued the process of ending U.S. combat operations in Afghanistan in 2016, promoted discussions that led to the 2015 Paris Agreement on global climate change, initiated sanctions against Russia following the invasion in Ukraine and again after Russian interference in the 2016 United States elections, brokered a nuclear deal with Iran, and normalized U.S. relations with Cuba. Obama nominated three justices to the Supreme Court: Sonia Sotomayor and Elena Kagan were confirmed as justices, while Merrick Garland faced unprecedented partisan obstruction and was ultimately not confirmed. During his term in office, America's soft power and reputation abroad significantly improved.Obama's presidency has generally been regarded favorably, and evaluations of his presidency among historians, political scientists, and the general public place him among the upper tier of American presidents. Obama left office and retired in January 2017 and currently resides in Washington, D.C. A December 2018 Gallup poll found Obama to be the most admired man in America for an unprecedented 11th consecutive year, although Dwight D. Eisenhower was selected most admired in twelve non-consecutive years."
541795 Foreign_direct_investment "A foreign direct investment (FDI) is an investment in the form of a controlling ownership in a business in one country by an entity based in another country. It is thus distinguished from a foreign portfolio investment by a notion of direct control. The origin of the investment does not impact the definition, as an FDI: the investment may be made either ""inorganically"" by buying a company in the target country or ""organically"" by expanding the operations of an existing business in that country...."
597894 Marilyn_Waring "Marilyn Joy Waring CNZM (born 7 October 1952) is a New Zealand feminist, former politician, author, academic, activist for female human rights and environmental issues and development consultant. In 1975, aged 23, she became New Zealand's youngest member of parliament for the conservative New Zealand National Party. As a member of parliament she chaired the Public Expenditure Committee. Her support of the opposition Labour Party's proposed nuclear-free New Zealand policy was instrumental in precipitating the 1984 New Zealand general election, and she left parliament in 1984. On leaving parliament she moved into academia; she is best known for her 1988 book If Women Counted, and she obtained a D.Phil in political economy in 1989. Through her research and writing she is known as the principal founder of the discipline of feminist economics. Since 2006, Waring has been a Professor of Public Policy at the Institute of Public Policy at AUT in Auckland, New Zealand, focusing on governance and public policy, political economy, gender analysis, and human rights. She has served as a consultant to a number of international organisations. She has outspokenly criticised the concept of GDP, the economic measure that became a foundation of the United Nations System of National Accounts (UNSNA) following World War II. She criticises a system which 'counts oil spills and wars as contributors to economic growth, while child-rearing and housekeeping are deemed valueless'. Her work has influenced academics, government accounting in a number of countries, and United Nations policies.  "
950751 Carla_Anderson_Hills "Carla Anderson Hills (born January 3, 1934) is an American lawyer and a public figure.  She served as United States Secretary of Housing and Urban Development in the Gerald Ford administration, and as U.S. Trade Representative.  She was the first woman to serve as Secretary of Housing and Urban Development and the third woman to serve as a cabinet officer.  "
1391900 Charles_P._Kindleberger "Charles Poor ""Charlie"" Kindleberger (October 12, 1910 – July 7, 2003) was an economic historian and author of over 30 books. His 1978 book Manias, Panics, and Crashes, about speculative stock market bubbles, was reprinted in 2000 after the dot-com bubble. He is well known for hegemonic stability theory. He has been referred to as ""the master of the genre"" on financial crisis by The Economist."
1533342 TED_(conference) "TED Conferences LLC (Technology, Entertainment, Design) is an American media organization that posts talks online for free distribution under the slogan ""ideas worth spreading"". TED was conceived by Richard Saul Wurman in February 1984 as a conference; it has been held annually since 1990. TED's early emphasis was on technology and design, consistent with its Silicon Valley origins. It has since broadened its perspective to include talks on many scientific, cultural, political, and academic topics. It is owned and curated by Chris Anderson, a British-American businessman, through the Sapling Foundation.The main TED conference is held annually in Vancouver, British Columbia, Canada at the Vancouver Convention Centre. Prior to 2014, the conference was held in Long Beach, California, United States. TED events are also held throughout North America and in Europe, Asia and Africa, offering live streaming of the talks. They address a wide range of topics within the research and practice of science and culture, often through storytelling. The speakers are given a maximum of 18 minutes to present their ideas in the most innovative and engaging ways they can. Past speakers include Bill Clinton, Sean M. Carroll, Elon Musk, Ray Dalio, Cédric Villani, Stephen Hawking, Jane Goodall, Al Gore, Temple Grandin, Gordon Brown, David Cameron, Billy Graham, Richard Dawkins, Sam Harris, Bill Gates, Dolph Lundgren, Bob Weir, Shashi Tharoor, Bono, Larry Page and Sergey Brin, Leana Wen, Pope Francis, and many Nobel Prize winners. TED's current curator is Chris Anderson, a British-American businessman, computer journalist and magazine publisher. Since June 2006, TED Talks have been offered for free viewing online, under an Attribution-NonCommercial-NoDerivatives Creative Commons license, through TED.com. As of January 2018, over 2,600 TED Talks are freely available on the website. In June 2011, TED Talks' combined viewing figure stood at more than 500 million, and by November 2012, TED Talks had been watched over one billion times worldwide. TED Talks given by academics tend to be watched more online while art and design videos tend to be watched less than average."
1838387 Ben_Bernanke "Ben Shalom Bernanke ( bər-NANG-kee; born December 13, 1953) is an American economist at the Brookings Institution who served two terms as Chair of the Federal Reserve, the central bank of the United States, from 2006 to 2014. During his tenure as chair, Bernanke oversaw the Federal Reserve's response to the late-2000s financial crisis. Before becoming Federal Reserve chair, Bernanke was a tenured professor at Princeton University and chaired the department of economics there from 1996 to September 2002, when he went on public service leave. From August 5, 2002 until June 21, 2005, he was a member of the Board of Governors of the Federal Reserve System, proposed the Bernanke Doctrine, and first discussed ""the Great Moderation"" — the theory that traditional business cycles have declined in volatility in recent decades through structural changes that have occurred in the international economy, particularly increases in the economic stability of developing nations, diminishing the influence of macroeconomic (monetary and fiscal) policy. Bernanke then served as chairman of President George W. Bush's Council of Economic Advisers before President Bush nominated him to succeed Alan Greenspan as chairman of the United States Federal Reserve. His first term began February 1, 2006. Bernanke was confirmed for a second term as chairman on January 28, 2010, after being renominated by President Barack Obama, who later referred to him as ""the epitome of calm."" His second term ended January 31, 2014, when he was succeeded by Janet Yellen on February 3, 2014. Bernanke wrote about his time as chairman of the Federal Reserve in his 2015 book, The Courage to Act, in which he revealed that the world's economy came close to collapse in 2007 and 2008.  Bernanke asserts that it was only the novel efforts of the Fed (cooperating with other agencies and agencies of foreign governments) that prevented an economic catastrophe greater than the Great Depression."
2731583 Adolf_Hitler "Adolf Hitler (German: [ˈadɔlf ˈhɪtlɐ] (listen); 20 April 1889 – 30 April 1945) was a German politician and leader of the Nazi Party (Nationalsozialistische Deutsche Arbeiterpartei; NSDAP). He rose to power as Chancellor of Germany in 1933, and as Führer in 1934. During his dictatorship from 1933 to 1945, he initiated World War II in Europe by invading Poland on 1 September 1939. He was closely involved in military operations throughout the war and was central to the perpetration of the Holocaust. Hitler's actions and ideology are almost universally regarded as evil. According to historian Ian Kershaw, ""Never in history has such ruination—physical and moral—been associated with the name of one man.""Hitler was born in Austria—then part of Austria-Hungary—and was raised near Linz. He moved to Germany in 1913 and was decorated during his service in the German Army in World War I. In 1919, he joined the German Workers' Party (DAP), the precursor of the NSDAP, and was appointed leader of the NSDAP in 1921. In 1923, he attempted to seize power in a failed coup in Munich and was imprisoned. In jail, he dictated the first volume of his autobiography and political manifesto Mein Kampf (""My Struggle""). After his release in 1924, Hitler gained popular support by attacking the Treaty of Versailles and promoting Pan-Germanism, anti-semitism and anti-communism with charismatic oratory and Nazi propaganda. He frequently denounced international capitalism and communism as part of a Jewish conspiracy. By November 1932, the Nazi Party had the most seats in the German Reichstag, but did not have a majority, and no party was able to form a majority parliamentary coalition in support of a candidate for chancellor. Former chancellor Franz von Papen and other conservative leaders persuaded President Paul von Hindenburg to appoint Hitler as Chancellor on 30 January 1933. Shortly after, the Reichstag passed the Enabling Act of 1933, which began the process of transforming the Weimar Republic into Nazi Germany, a one-party dictatorship based on the totalitarian and autocratic ideology of National Socialism. Hitler aimed to eliminate Jews from Germany and establish a New Order to counter what he saw as the injustice of the post-World War I international order dominated by Britain and France. His first six years in power resulted in rapid economic recovery from the Great Depression, the abrogation of restrictions imposed on Germany after World War I, and the annexation of territories inhabited by millions of ethnic Germans, which gave him significant popular support. Hitler sought Lebensraum (""living space"") for the German people in Eastern Europe, and his aggressive foreign policy is considered the primary cause of World War II in Europe. He directed large-scale rearmament and, on 1 September 1939, invaded Poland, resulting in Britain and France declaring war on Germany. In June 1941, Hitler ordered an invasion of the Soviet Union. By the end of 1941, German forces and the European Axis powers occupied most of Europe and North Africa. These gains were gradually reversed after 1941, and in 1945 the Allied armies defeated the German army. On 29 April 1945, he married his longtime lover Eva Braun. Less than two days later, the two committed suicide to avoid capture by the Soviet Red Army; their corpses were burned.  Under Hitler's leadership and racially motivated ideology, the Nazi regime was responsible for the genocide of at least 5.5 million Jews and millions of other victims whom he and his followers deemed Untermenschen (subhumans) or socially undesirable. Hitler and the Nazi regime were also responsible for the killing of an estimated 19.3 million civilians and prisoners of war. In addition, 28.7 million soldiers and civilians died as a result of military action in the European theatre. The number of civilians killed during World War II was unprecedented in warfare, and the casualties constitute the deadliest conflict in history."
3414021 George_W._Bush "George Walker Bush (born July 6, 1946) is an American politician and businessman who served as the 43rd president of the United States from 2001 to 2009. He had previously served as the 46th governor of Texas from 1995 to 2000. Bush is frequently referred to as George W. Bush, Bush Junior, or Bush 43 to distinguish him from his father, George H. W. Bush, who served as the 41st president from 1989 to 1993.   Bush is the eldest son of Barbara and George H. W. Bush, the 41st president of the United States, and is the second president to so follow in his father's footsteps, the first being John Quincy Adams. After graduating from Yale University in 1968 and Harvard Business School in 1975, he worked in the oil industry. Bush married Laura Welch in 1977 and unsuccessfully ran for the U.S. House of Representatives shortly thereafter. He later co-owned the Texas Rangers baseball team before defeating Ann Richards in the 1994 Texas gubernatorial election. Bush was elected President of the United States in 2000 when he defeated Democratic incumbent Vice President Al Gore after a narrow and contested win that involved a stopped recount in Florida. He became the fourth person to be elected president while receiving fewer popular votes than his opponent.In response to the September 11 terrorist attacks, Bush launched a ""War on Terror"" that initially included the war in Afghanistan in 2001 and the Iraq War in 2003. He signed into law broad tax cuts, the Patriot Act, the No Child Left Behind Act, the Partial-Birth Abortion Ban Act, Medicare prescription drug benefits for seniors, and funding for the AIDS relief program known as PEPFAR. In the 2004 presidential race, Bush defeated Democratic Senator John Kerry in a close election. After his re-election, Bush received criticism from across the political spectrum for his handling of the Iraq War, Hurricane Katrina, and other challenges. Amid this criticism, the Democratic Party regained control of Congress in the 2006 elections. In December 2007, the United States entered its longest post-World War II recession, often referred to as the ""Great Recession"", prompting the Bush administration to obtain congressional passage of multiple economic programs intended to preserve the country's financial system. Bush was among the most popular, as well as unpopular, U.S. presidents in history; he received the highest recorded approval ratings in the wake of the 9/11 attacks, but one of the lowest such ratings during the 2008 financial crisis. Bush finished his term in office in 2009 and returned to Texas. In 2010, he published his memoir, Decision Points. His presidential library opened in 2013. His presidency has been rated below average in historians' polls, although his favorability ratings have improved since leaving office."
3418303 Harry_S._Truman "Harry S. Truman (May 8, 1884 – December 26, 1972) was the 33rd president of the United States from 1945 to 1953, succeeding upon the death of Franklin D. Roosevelt after serving as vice president. He implemented the Marshall Plan to rebuild the economy of Western Europe, and established the Truman Doctrine and NATO. Truman was elected to the United States Senate from Missouri in 1934 and gained national prominence as chairman of the Truman Committee aimed at reducing waste and inefficiency in wartime contracts. Soon after succeeding to the presidency he authorized the first and only use of nuclear weapons in war. Truman's administration engaged in an internationalist foreign policy and renounced isolationism. He rallied his New Deal coalition during the 1948 presidential election and won a surprise victory that secured his own presidential term. Truman oversaw the Berlin Airlift of 1948.  When North Korea invaded South Korea in 1950, he gained United Nations approval for the very large policy action known as the Korean War. It saved South Korea but the Chinese intervened, driving back the UN/US forces and preventing a rollback of communism in North Korea. On domestic issues, bills endorsed by Truman faced opposition from a conservative Congress, but his administration successfully guided the U.S. economy through the post-war economic challenges. In 1948 he submitted the first comprehensive civil rights legislation and issued Executive Orders to start racial integration in the military and federal agencies. Corruption in the Truman administration became a central campaign issue in the 1952 presidential election. After Republican Dwight D. Eisenhower's electoral victory against Democrat Adlai Stevenson II, Truman went into a financially-difficult retirement, marked by the founding of his presidential library and the publication of his memoirs. When he left office, Truman's presidency was criticized, but scholars rehabilitated his image in the 1960s and he is highly ranked by scholars."
3434750 United_States "The United States of America (USA), commonly known as the United States (U.S. or US) or simply America, is a country comprising 50 states, a federal district, five major self-governing territories, and various possessions. At 3.8 million square miles (9.8 million km2), the United States is the world's third or fourth largest country by total area and is slightly smaller than the entire continent of Europe. Most of the country is located in central North America between Canada and Mexico. With an estimated population of over 327 million people, the U.S. is the third most populous country. The capital is Washington, D.C., and the most populous city is New York City. Paleo-Indians migrated from Siberia to the North American mainland at least 12,000 years ago. European colonization began in the 16th century. The United States emerged from the thirteen British colonies established along the East Coast. Numerous disputes between Great Britain and the colonies led to the American Revolutionary War lasting between 1775 and 1783, leading to independence. The United States embarked on a vigorous expansion across North America throughout the 19th century, gradually acquiring new territories, displacing Native Americans, and admitting new states until spanning the continent by 1848. During the second half of the 19th century, the American Civil War led to the abolition of slavery in the United States. The Spanish–American War and World War I confirmed the country's status as a global military power. The United States emerged from World War II as a global superpower. It was the first country to develop nuclear weapons, and the only one to use them in warfare. During the Cold War, the United States and the Soviet Union competed in the Space Race, culminating with the 1969 Apollo 11 mission, the spaceflight that first landed humans on the Moon. The end of the Cold War and collapse of the Soviet Union in 1991 left the United States as the world's sole superpower.The United States is a federal republic and a representative democracy. It is a founding member of the United Nations, World Bank, International Monetary Fund, Organization of American States (OAS), NATO, and other international organizations. It is a permanent member of the United Nations Security Council. A highly developed country, the United States is the world's largest economy by nominal GDP, the second-largest by purchasing power parity, and accounts for approximately a quarter of global GDP. The United States is the world's largest importer and the second-largest exporter of goods, by value. Although its population is 4% of the world total, it holds 31% of the total wealth in the world, the largest share of global wealth concentrated in a single country. Despite income and wealth disparities, the United States continues to rank very high in measures of socioeconomic performance, including average wage, median income, median wealth, human development, per capita GDP, and worker productivity. It is the foremost military power in the world, making up a third of global military spending, and is a leading political, cultural, and scientific force internationally."
4848272 Donald_Trump "Donald John Trump (born June 14, 1946) is the 45th and current president of the United States. Before entering politics, he was a businessman and television personality. Trump was born and raised in the New York City borough of Queens, and received a B.S. degree in economics from the Wharton School at the University of Pennsylvania. He took charge of his family's real-estate business in 1971, renamed it The Trump Organization, and expanded its operations from Queens and Brooklyn into Manhattan. The company built or renovated skyscrapers, hotels, casinos, and golf courses. Trump later started various side ventures, mostly by licensing his name. He owned the Miss Universe and Miss USA beauty pageants from 1996 to 2015, and produced and hosted The Apprentice, a reality television show, from 2003 to 2015. Forbes estimates his net worth to be $3.1 billion.Trump entered the 2016 presidential race as a Republican and defeated 16 other candidates in the primaries. His political positions have been described as populist, protectionist, and nationalist. He was elected in a surprise victory over Democratic nominee Hillary Clinton, although he lost the popular vote. He became the oldest first-term U.S. president, and the first one without prior military or government service. His election and policies have sparked numerous protests. Trump has made many false or misleading statements during his campaign and presidency. The statements have been documented by fact-checkers, and the media have widely described the phenomenon as unprecedented in American politics. Many of his comments and actions have also been characterized as racially charged or racist. During his presidency, Trump ordered a travel ban on citizens from several Muslim-majority countries, citing security concerns; after legal challenges, the Supreme Court upheld the policy's third revision. He enacted a tax-cut package for individuals and businesses, rescinding the individual health insurance mandate. He appointed Neil Gorsuch and Brett Kavanaugh to the Supreme Court. In foreign policy, Trump has pursued an America First agenda, withdrawing the U.S. from the Trans-Pacific Partnership trade negotiations, the Paris Agreement on climate change, and the Iran nuclear deal. He recognized Jerusalem as the capital of Israel, imposed import tariffs triggering a trade war with China, and started negotiations with North Korea toward their denuclearization. A special counsel investigation led by Robert Mueller found that Trump and his campaign welcomed and encouraged Russian foreign interference in the 2016 presidential election under the belief that it would be politically advantageous, but did not find sufficient evidence to press charges of criminal conspiracy with Russia. Mueller also investigated Trump for obstruction of justice, and his report neither indicted nor exonerated Trump on that score. The House of Representatives launched an impeachment inquiry following a September 2019 report that Trump had abused his presidential power by pressuring the president of Ukraine to undertake actions which would have the effect of helping Trump's 2020 re-election campaign. Among other inducements, Trump ordered congressionally-mandated military aid for Ukraine to be withheld. Witnesses subsequently testified that Trump and his surrogates had been carrying out that pressure campaign for months."
5119376 John_F._Kennedy "John Fitzgerald Kennedy (May 29, 1917 – November 22, 1963), often referred to by the initials JFK and Jack, was an American politician who served as the 35th president of the United States from January 1961 until his assassination in November 1963. Kennedy served at the height of the Cold War, and the majority of his work as president dealt with managing relations with the Soviet Union and Cuba. A Democrat, Kennedy represented Massachusetts in the U.S. House of Representatives and Senate prior to becoming president. Kennedy was born into a wealthy, political family in Brookline, Massachusetts. He graduated from Harvard University in 1940, before joining the U.S. Naval Reserve the following year. During World War II, he commanded a series of PT boats in the Pacific theater and earned the Navy and Marine Corps Medal for his service. After the war, Kennedy represented the 11th congressional district of Massachusetts in the U.S. House of Representatives from 1947 to 1953. He was subsequently elected to the U.S. Senate and served as the junior Senator from Massachusetts from 1953 to 1960. While in the Senate, Kennedy published his book Profiles in Courage, which won a Pulitzer Prize. In the 1960 presidential election, he narrowly defeated Republican opponent Richard Nixon, who was the incumbent vice president. Kennedy's administration included high tensions with communist states in the Cold War. He increased the number of American military advisers in South Vietnam. In April 1961, he authorized a vain attempt to overthrow the Cuban government of Fidel Castro in the Bay of Pigs Invasion. Kennedy authorized the Cuban Project in November 1961. He rejected Operation Northwoods (plans for false flag attacks to gain approval for a war against Cuba) in March 1962, however his administration continued to plan for an invasion of Cuba in the summer of 1962. In October 1962, U.S. spy planes discovered Soviet missile bases had been deployed in Cuba; the resulting period of tensions, termed the Cuban Missile Crisis, nearly resulted in the breakout of a global thermonuclear conflict. Domestically, Kennedy presided over the establishment of the Peace Corps and the continuation of the Apollo space program, and supported the Civil Rights Movement, but was only somewhat successful in passing his New Frontier domestic policies. On November 22, 1963, he was assassinated in Dallas, Texas. Vice President Lyndon B. Johnson assumed the presidency upon Kennedy's death. Marxist Lee Harvey Oswald was arrested for the state crime, but he was shot to death by Jack Ruby two days later. The FBI and the Warren Commission both concluded Oswald had acted alone in the assassination, but various groups contested the Warren Report and believed that Kennedy was the victim of a conspiracy. After Kennedy's death, Congress enacted many of his proposals, including the Civil Rights Act and the Revenue Act of 1964. Kennedy ranks highly in polls of U.S. presidents with historians and the general public. His personal life has also been the focus of considerable interest, following revelations of his chronic health ailments and extramarital affairs."
20949522 Bureaucracy "Bureaucracy () refers to both a body of non-elected government officials and an  administrative policy-making group. Historically, a bureaucracy was a government administration managed by departments staffed with non-elected officials. Today, bureaucracy is the administrative system governing any large institution, whether publicly owned or privately owned. The public administration in many countries is an example of a bureaucracy, but so is the centralized hierarchical structure of a business firm. Various commentators have noted the necessity of bureaucracies in modern society. The German sociologist Max Weber argued that bureaucracy constitutes the most efficient and rational way in which human activity can be organized and that systematic processes and organized hierarchies are necessary to maintain order, maximize efficiency, and eliminate favoritism. On the other hand, Weber also saw unfettered bureaucracy as a threat to individual freedom, with the potential of trapping individuals in an impersonal ""iron cage"" of rule-based, rational control."
21492751 Nelson_Mandela "Nelson Rolihlahla Mandela (; Xhosa: [xolíɬaɬa mandɛ̂ːla]; 18 July 1918 – 5 December 2013) was a South African anti-apartheid revolutionary, political leader, and philanthropist who served as President of South Africa from 1994 to 1999. He was the country's first black head of state and the first elected in a fully representative democratic election. His government focused on dismantling the legacy of apartheid by tackling institutionalised racism and fostering racial reconciliation. Ideologically an African nationalist and socialist, he served as President of the African National Congress (ANC) party from 1991 to 1997. A Xhosa, Mandela was born to the Thembu royal family in Mvezo, British South Africa. He studied law at the University of Fort Hare and the University of Witwatersrand before working as a lawyer in Johannesburg. There he became involved in anti-colonial and African nationalist politics, joining the ANC in 1943 and co-founding its Youth League in 1944. After the National Party's white-only government established apartheid, a system of racial segregation that privileged whites, he and the ANC committed themselves to its overthrow. Mandela was appointed President of the ANC's Transvaal branch, rising to prominence for his involvement in the 1952 Defiance Campaign and the 1955 Congress of the People. He was repeatedly arrested for seditious activities and was unsuccessfully prosecuted in the 1956 Treason Trial. Influenced by Marxism, he secretly joined the banned South African Communist Party (SACP). Although initially committed to non-violent protest, in association with the SACP he co-founded the militant Umkhonto we Sizwe in 1961 and led a sabotage campaign against the government. He was arrested and imprisoned in 1962, and subsequently sentenced to life imprisonment for conspiring to overthrow the state following the Rivonia Trial. Mandela served 27 years in prison, split between Robben Island, Pollsmoor Prison, and Victor Verster Prison. Amid growing domestic and international pressure, and with fears of a racial civil war, President F. W. de Klerk released him in 1990. Mandela and de Klerk led efforts to negotiate an end to apartheid, which resulted in the 1994 multiracial general election in which Mandela led the ANC to victory and became president. Leading a broad coalition government which promulgated a new constitution, Mandela emphasised reconciliation between the country's racial groups and created the Truth and Reconciliation Commission to investigate past human rights abuses. Economically, Mandela's administration retained its predecessor's liberal framework despite his own socialist beliefs, also introducing measures to encourage land reform, combat poverty, and expand healthcare services. Internationally, he acted as mediator in the Pan Am Flight 103 bombing trial and served as Secretary-General of the Non-Aligned Movement from 1998 to 1999. He declined a second presidential term, and in 1999 was succeeded by his deputy, Thabo Mbeki. Mandela became an elder statesman and focused on combating poverty and HIV/AIDS through the charitable Nelson Mandela Foundation. Mandela was a controversial figure for much of his life. Although critics on the right denounced him as a communist terrorist and those on the far-left deemed him too eager to negotiate and reconcile with apartheid's supporters, he gained international acclaim for his activism. Widely regarded as an icon of democracy and social justice, he received more than 250 honours—including the Nobel Peace Prize—and became the subject of a cult of personality. He is held in deep respect within South Africa, where he is often referred to by his Xhosa clan name, Madiba, and described as the ""Father of the Nation""."
31898279 If_Women_Counted "If Women Counted (1988) is a book by New Zealand academic and former politician Marilyn Waring, that is regarded as the ""founding document"" of the discipline of feminist economics. The book is a groundbreaking and systematic critique of the system of national accounts, the international standard of measuring economic growth, and the ways in which women's unpaid work as well as the value of Nature have been excluded from what counts as productive in the economy. The book ""persuaded the United Nations to redefine gross domestic product, inspired new accounting methods in dozens of countries, and became the founding document of the discipline of feminist economics."" A widely cited book, it made the analysis of this topic known to a large audience."
34781830 Ailsa_McKay "Ailsa McKay (7 June 1963 – 5 March 2014) was a Scottish economist, government policy adviser, a leading feminist economist and Professor of Economics at Glasgow Caledonian University. She was noted for her research on gender inequalities and the economics of the welfare state, for her contributions to feminist economics, as a leading proponent of the basic income concept and as one of the UK's foremost experts on gender budgeting. She served as Vice Dean of the Glasgow School for Business and Society, and was also well known for her support of Scottish independence and as a key adviser to the Scottish government and First Minister Alex Salmond on economic and welfare state policies. Ailsa McKay is highlighted as a leading intellectual figure in the campaign for independence in Alex Salmond's 2015 book The Dream Shall Never Die. Both Salmond and his successor Nicola Sturgeon have highlighted McKay's influence on Scottish gender equality policies. She was a member of the board of directors of the left-wing Jimmy Reid Foundation think tank, and was an adviser to the United Nations. With Margunn Bjørnholt, she co-edited the book Counting on Marilyn Waring: New Advances in Feminist Economics, which was published days before her death. The Ailsa McKay Fellowship, the Ailsa McKay Lecture, one of the foremost honours in feminist economics, and the McKay House at Lenzie Academy are named in her honour."
51725 Melinda_Gates "Melinda Ann Gates DBE (née French; August 15, 1964) is an American philanthropist and a former general manager at Microsoft. In 2000, she co-founded the Bill & Melinda Gates Foundation with her husband Bill Gates, the world's largest private charitable organization. Gates has consistently been ranked as one of the world's most powerful women by Forbes."
